"","Lake","Identifier.1","Analysis","Row","Comment","Area.44","d.13C.12C","Area.28","d.15N.14N","Identifier","drift.d13C_adj","GA1.temp","GA2.temp","slope.correction","intercept.correction","d13C_VPDB","d13C_drift.VPDB","d15N_air","d15N_air2","ProcessedOrder","DataSheetNum","People","FISH_ID","Length_mm","Depth_mm","Width_mm","TotalMass_g","VisceraMass_mg","StomContMass_mg","GonadMass_mg","Notes.and.observations...visible.eggs.","CORRECTEDDepth_mm","CORRECTEDWidth_mm","Date","Pull","FreezeDried","Groud","Packed...Tray","Packed...Mass","Packed...Date","X","lakeabv","elev_m","maxdepth_m","WatershedAreaTotal_m2","WatershedAreaofupstreamlakes_m2","Lake_Volume_m3","AddtionalUpstreamVolume_m3","PerimeterLength_m","Area_m2","SDI","Area_ha","IlluminatedBottom_morethan1_ha","MostLightLittoral_morethan50_ha","PerLit_1percentlight","PerLit_50percentofLight","X.Littoral.at.15m","Date.Started","Secchi_m","Rainbow.Trout","Brown.Trout","Total.Fish","Overnight","Notes","Set1","Set2","Set.3","Set4","Hours.net.wet","Minutes","Total.minutes","Total.hours..decimal.","CPUE","X.Elevation_m","Repro","Miles.from.Trailhead","Depth_m","USGS_ReconAlpineLakesReport","Bins","AvgDepth_m","Percent_Littoral","EB","CurrentlyStocked","Has.Natural.Repro","Name_2","Name_3","County","Latitude","Longitude","Elevation_ft","Elevation_m","SizeAcres","Hectares_convertion","Depth_ft","Jurisdiction","Wilderness","CID","GeometryID","kd","kd.below1m","kd.2pt","wateradj","onepercent.kd.2pt","fiftypercent.kd.2pt","onepercent.kd.below1m","fiftypercent.kd.below1m","Totm2overTotm3","Subm2overSubm3","ordered.lit","ordered.depth","ordered.elv","ordered.CPUE","tot.biomass","BMPU","species"
"193","Tusco Out-In Pot, Small","TOS_RBT_05",16518,27,0.344,132.851,-14.603,26.853,4.845,"TOS_RBT_05",-14.6934673200823,-17.8289577220868,-2.72467410196285,0.966613205047866,-11.0662940335908,-25.1817466669048,-25.2691935731216,4.38932809627277,4.4037619047619,186,7,"RS","TOS-RBT-05",164.8,31.5,18.2,44.8,3260,"187",NA,"8/6/18 1st pull, 9:36a-1:12p; pointy nose; mucus and stomach contents; no waste",NA,NA,"8/6/2018","",NA,NA,NA,NA,NA,15,"TPS",1109.472,3.6576,48745.2,0,13513.30581,0,342.551917,6852.014785,1.167380204,0.685202,0.685202,0.206534,100,30.1420603,100,"8/5/2018","max",7,0,7,0,"Likely 5 more fish","9:36a-1:12p","?1:12p-2:15p","","",3,36,216,3.6,1.944444444,1109.472,"Yes",5.5,3.6576,"",2,NA,"21.7","","No","Yes","NULL","NULL","King",47.43510999,-121.4920962,3640,1109.472,1.2,0.4856232,12,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",2320,"L8433",0.471709512986123,0.593129988883178,0.471374001579468,1.106,9.77,1.47,7.76,1.17,3.60720024288416,3.60720024288416,"Tusco Out-In Pot, Small","Tusco Out-In Pot, Small","Tusco Out-In Pot, Small","Tusco Out-In Pot, Small",352.9,98.0277777777778,"rainbow"
"194","Tuscohatchie, Lower","LTL_RBT_01",16569,13,0.343,129.116,-14.578,28.962,5.482,"LTL_RBT_01",-14.5656708630462,-17.7628286276305,-2.99590532028253,0.988696135012438,-10.7379599889735,-25.1511722451848,-25.1389824751305,5.04909579154953,5.04690952380952,205,8,"RS","LTL-RBT-01",160.1,31.7,17.2,43.5,4266,"1564",NA,"bag not labled, but clearly LTL due to the number (10 together) plus the single malformed fish. A lot of waste in gut",NA,NA,"8/10/2018","",NA,NA,NA,NA,NA,9,"LTL",1042.416,39.624,4684870,3270108.077,2365654.752,7326173.592,1682.012924,124561.0547,1.344414717,12.456105,4.917598,1.207475,39.47941993,9.693840892,43.3,"8/11/2018","11",10,0,10,1,"Whirling (1)","8:30p-8:30a","","","",12,NA,720,12,0.833333333,1042.416,"Yes",5.5,39.624,"",4,NA,"NULL","EB","No","Yes","NULL","NULL","King",47.43870995,-121.4964964,3420,1042.416,31.8,12.8690148,130,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",142,"L4603",0.334943990492082,0.334943990492082,0.304897443215535,-0.376,15.1,2.27,13.75,2.07,0.483383509665676,0.598042432778458,"Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower",552.8,46.0666666666667,"rainbow"
"195","Tuscohatchie, Lower","LTL_RBT_06",16583,27,0.335,129.268,-18.256,28.48,6.837,"LTL_RBT_06",-18.2303933309421,-17.7645114341079,-2.9975223670997,0.988691732197369,-10.7363744185718,-28.785930681567,-28.7606135795804,6.4022196114631,6.40190952380952,210,9,"RS","LTL-RBT-06",233.5,44.9,23.2,124.6,18360,"3951",1126,"bag not labled, but clearly LTL due to the number (10 together) plus the single malformed fish. Eggs",NA,NA,"8/10/2018","",NA,NA,NA,NA,NA,9,"LTL",1042.416,39.624,4684870,3270108.077,2365654.752,7326173.592,1682.012924,124561.0547,1.344414717,12.456105,4.917598,1.207475,39.47941993,9.693840892,43.3,"8/11/2018","11",10,0,10,1,"Whirling (1)","8:30p-8:30a","","","",12,NA,720,12,0.833333333,1042.416,"Yes",5.5,39.624,"",4,NA,"NULL","EB","No","Yes","NULL","NULL","King",47.43870995,-121.4964964,3420,1042.416,31.8,12.8690148,130,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",142,"L4603",0.334943990492082,0.334943990492082,0.304897443215535,-0.376,15.1,2.27,13.75,2.07,0.483383509665676,0.598042432778458,"Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower",552.8,46.0666666666667,"rainbow"
"196","Tuscohatchie, Lower","LTL_RBT_09",16611,55,0.346,132.531,-16.321,29.61,5.909,"LTL_RBT_09",-16.2688382667338,-17.8006364178973,-3.03223568133929,0.988597225958182,-10.7023402169766,-26.83723554184,-26.7856685970319,5.47550455251122,5.47390952380952,213,9,"RS","LTL-RBT-09",175.9,34.9,18.9,56.6,5722,"1249",414,"bag not labled, but clearly LTL due to the number (10 together) plus the single malformed fish. eggs",NA,NA,"8/10/2018","",NA,NA,NA,NA,NA,9,"LTL",1042.416,39.624,4684870,3270108.077,2365654.752,7326173.592,1682.012924,124561.0547,1.344414717,12.456105,4.917598,1.207475,39.47941993,9.693840892,43.3,"8/11/2018","11",10,0,10,1,"Whirling (1)","8:30p-8:30a","","","",12,NA,720,12,0.833333333,1042.416,"Yes",5.5,39.624,"",4,NA,"NULL","EB","No","Yes","NULL","NULL","King",47.43870995,-121.4964964,3420,1042.416,31.8,12.8690148,130,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",142,"L4603",0.334943990492082,0.334943990492082,0.304897443215535,-0.376,15.1,2.27,13.75,2.07,0.483383509665676,0.598042432778458,"Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower",552.8,46.0666666666667,"rainbow"
"197","Tuscohatchie, Lower","LTL_RBT_10",16666,19,0.339,125.478,-15.331,28.022,6.328,"LTL_RBT_10",-15.8078598688418,-17.7240192928337,-2.08558266563939,0.933597158593941,-11.7529059493463,-26.06588398775,-26.5110790063482,5.76735592683599,5.77463333333333,214,9,"RS","LTL-RBT-10",150.2,27.5,14.9,31.7,1971,"330",NA,"bag not labled, but clearly LTL due to the number (10 together) plus the single malformed fish. Whirling Disease fish; some waste, rest of mass from stomach",NA,NA,"8/10/2018","",NA,NA,NA,NA,NA,9,"LTL",1042.416,39.624,4684870,3270108.077,2365654.752,7326173.592,1682.012924,124561.0547,1.344414717,12.456105,4.917598,1.207475,39.47941993,9.693840892,43.3,"8/11/2018","11",10,0,10,1,"Whirling (1)","8:30p-8:30a","","","",12,NA,720,12,0.833333333,1042.416,"Yes",5.5,39.624,"",4,NA,"NULL","EB","No","Yes","NULL","NULL","King",47.43870995,-121.4964964,3420,1042.416,31.8,12.8690148,130,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",142,"L4603",0.334943990492082,0.334943990492082,0.304897443215535,-0.376,15.1,2.27,13.75,2.07,0.483383509665676,0.598042432778458,"Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower",552.8,46.0666666666667,"rainbow"
"198","Tuscohatchie, Lower","LTL_RBT_07",16665,18,0.333,125.823,-16.74,27.198,6.94,"LTL_RBT_07",-17.191761981008,-17.7280763850737,-2.08929001868656,0.933576280022611,-11.7494883964662,-27.3775553240447,-27.7993095937298,6.37748605743574,6.38663333333333,211,9,"RS","LTL-RBT-07",167.4,34.6,17.8,46.8,4195,"1179",NA,"bag not labled, but clearly LTL due to the number (10 together) plus the single malformed fish. Stomach full of black insects",NA,NA,"8/10/2018","",NA,NA,NA,NA,NA,9,"LTL",1042.416,39.624,4684870,3270108.077,2365654.752,7326173.592,1682.012924,124561.0547,1.344414717,12.456105,4.917598,1.207475,39.47941993,9.693840892,43.3,"8/11/2018","11",10,0,10,1,"Whirling (1)","8:30p-8:30a","","","",12,NA,720,12,0.833333333,1042.416,"Yes",5.5,39.624,"",4,NA,"NULL","EB","No","Yes","NULL","NULL","King",47.43870995,-121.4964964,3420,1042.416,31.8,12.8690148,130,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",142,"L4603",0.334943990492082,0.334943990492082,0.304897443215535,-0.376,15.1,2.27,13.75,2.07,0.483383509665676,0.598042432778458,"Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower",552.8,46.0666666666667,"rainbow"
"199","Tuscohatchie, Lower","LTL_RBT_03",16543,52,0.341,132.491,-17.094,29.675,6.041,"LTL_RBT_03",-17.2682333571956,-17.8251833217122,-2.72165933180664,0.966661820761688,-11.0690758348228,-27.5931929989231,-27.7616177332272,5.57873140564934,5.59976190476191,207,8,"RS","LTL-RBT-03",163.1,30.9,18.3,42.3,2812,"693",NA,"bag not labled, but clearly LTL due to the number (10 together) plus the single malformed fish. Ants (?) in stomach; stomach slightly full.",NA,NA,"8/10/2018","",NA,NA,NA,NA,NA,9,"LTL",1042.416,39.624,4684870,3270108.077,2365654.752,7326173.592,1682.012924,124561.0547,1.344414717,12.456105,4.917598,1.207475,39.47941993,9.693840892,43.3,"8/11/2018","11",10,0,10,1,"Whirling (1)","8:30p-8:30a","","","",12,NA,720,12,0.833333333,1042.416,"Yes",5.5,39.624,"",4,NA,"NULL","EB","No","Yes","NULL","NULL","King",47.43870995,-121.4964964,3420,1042.416,31.8,12.8690148,130,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",142,"L4603",0.334943990492082,0.334943990492082,0.304897443215535,-0.376,15.1,2.27,13.75,2.07,0.483383509665676,0.598042432778458,"Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower",552.8,46.0666666666667,"rainbow"
"200","Tuscohatchie, Lower","LTL_RBT_04",16456,17,0.341,133.691,-16.644,29.183,5.564,"LTL_RBT_04",-16.6405590509486,-17.5041536377464,-2.75760830765486,0.990062395848572,-10.9697957121113,-27.4483942286149,-27.4449874743531,5.13498696597732,5.14722619047619,208,8,"RS","LTL-RBT-04",172.4,34.6,19.1,55.8,5986,"1932",NA,"bag not labled, but clearly LTL due to the number (10 together) plus the single malformed fish. A lot in gut and waste; all mush",NA,NA,"8/10/2018","",NA,NA,NA,NA,NA,9,"LTL",1042.416,39.624,4684870,3270108.077,2365654.752,7326173.592,1682.012924,124561.0547,1.344414717,12.456105,4.917598,1.207475,39.47941993,9.693840892,43.3,"8/11/2018","11",10,0,10,1,"Whirling (1)","8:30p-8:30a","","","",12,NA,720,12,0.833333333,1042.416,"Yes",5.5,39.624,"",4,NA,"NULL","EB","No","Yes","NULL","NULL","King",47.43870995,-121.4964964,3420,1042.416,31.8,12.8690148,130,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",142,"L4603",0.334943990492082,0.334943990492082,0.304897443215535,-0.376,15.1,2.27,13.75,2.07,0.483383509665676,0.598042432778458,"Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower",552.8,46.0666666666667,"rainbow"
"201","Tuscohatchie, Lower","LTL_RBT_02",16450,11,0.346,129.234,-17.558,28.216,6.75,"LTL_RBT_02",-17.555773503555,-17.4527014211961,-2.71034550562141,0.990343747200929,-11.0158262757537,-28.4042817891076,-28.4020767922751,6.31892502343608,6.33322619047619,206,8,"RS","LTL-RBT-02",181.9,36.2,20.3,65.5,13730,"343",8928,"bag not labled, but clearly LTL due to the number (10 together) plus the single malformed fish. Full of big eggs (d. 3mm)! Stomach basically empty",NA,NA,"8/10/2018","",NA,NA,NA,NA,NA,9,"LTL",1042.416,39.624,4684870,3270108.077,2365654.752,7326173.592,1682.012924,124561.0547,1.344414717,12.456105,4.917598,1.207475,39.47941993,9.693840892,43.3,"8/11/2018","11",10,0,10,1,"Whirling (1)","8:30p-8:30a","","","",12,NA,720,12,0.833333333,1042.416,"Yes",5.5,39.624,"",4,NA,"NULL","EB","No","Yes","NULL","NULL","King",47.43870995,-121.4964964,3420,1042.416,31.8,12.8690148,130,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",142,"L4603",0.334943990492082,0.334943990492082,0.304897443215535,-0.376,15.1,2.27,13.75,2.07,0.483383509665676,0.598042432778458,"Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower",552.8,46.0666666666667,"rainbow"
"202","Tuscohatchie, Lower","LTL_RBT_08",16461,22,0.346,134.452,-13.65,27.89,5.88,"LTL_RBT_08",-13.64554700711,-17.5129387256519,-2.76567808381538,0.990014373149496,-10.9619389455182,-24.4756351390088,-24.4712266120442,5.45043757825132,5.46322619047619,212,9,"RS","LTL-RBT-08",143.5,27.6,15.5,29.8,2450,"224",NA,"bag not labled, but clearly LTL due to the number (10 together) plus the single malformed fish. Mostly empty gut",NA,NA,"8/10/2018","",NA,NA,NA,NA,NA,9,"LTL",1042.416,39.624,4684870,3270108.077,2365654.752,7326173.592,1682.012924,124561.0547,1.344414717,12.456105,4.917598,1.207475,39.47941993,9.693840892,43.3,"8/11/2018","11",10,0,10,1,"Whirling (1)","8:30p-8:30a","","","",12,NA,720,12,0.833333333,1042.416,"Yes",5.5,39.624,"",4,NA,"NULL","EB","No","Yes","NULL","NULL","King",47.43870995,-121.4964964,3420,1042.416,31.8,12.8690148,130,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",142,"L4603",0.334943990492082,0.334943990492082,0.304897443215535,-0.376,15.1,2.27,13.75,2.07,0.483383509665676,0.598042432778458,"Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower",552.8,46.0666666666667,"rainbow"
"203","Tuscohatchie, Lower","LTL_RBT_05",16476,37,0.339,130.748,-15.322,28.122,6.192,"LTL_RBT_05",-15.314510875594,-17.4701792439148,-2.72640022455312,0.990248156922806,-11.0001872026023,-26.1727694629736,-26.1653533713336,5.76189514480034,5.77522619047619,209,8,"RS","LTL-RBT-05",179.9,34.2,19.8,56.2,4336,"515",497,"bag not labled, but clearly LTL due to the number (10 together) plus the single malformed fish. Developing eggs - gonad 3 cm long; mostly empty stomach, mass is mainly waste",NA,NA,"8/10/2018","",NA,NA,NA,NA,NA,9,"LTL",1042.416,39.624,4684870,3270108.077,2365654.752,7326173.592,1682.012924,124561.0547,1.344414717,12.456105,4.917598,1.207475,39.47941993,9.693840892,43.3,"8/11/2018","11",10,0,10,1,"Whirling (1)","8:30p-8:30a","","","",12,NA,720,12,0.833333333,1042.416,"Yes",5.5,39.624,"",4,NA,"NULL","EB","No","Yes","NULL","NULL","King",47.43870995,-121.4964964,3420,1042.416,31.8,12.8690148,130,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",142,"L4603",0.334943990492082,0.334943990492082,0.304897443215535,-0.376,15.1,2.27,13.75,2.07,0.483383509665676,0.598042432778458,"Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower","Tuscohatchie, Lower",552.8,46.0666666666667,"rainbow"
"204","Tuscohatchie, Upper","UTL_RBT_01",16478,39,0.346,144.344,-15.609,24.958,5.733,"UTL_RBT_01",-15.6011060580586,-17.6271333242868,-2.87057456972852,0.989390564754138,-10.8598806052874,-26.3032779305348,-26.2954677388592,5.30369314785804,5.31622619047619,189,8,"RS","UTL-RBT-01",119.5,23.6,14.1,21.3,1698,"304",NA,"Set 2, 8 fish pulled, 7:50a; Pretty mush body and viscera",NA,NA,"8/8/2018","",NA,NA,NA,NA,NA,17,"UTL",1225.296,66.4464,2066170,0,7280815.969,0,2084.073393,241778.7,1.195636207,24.177871,9.415421,3.026581,38.94230803,12.51797977,30.3,"8/7/2018","13.65",14,0,14,1,"Whirling (1)","11:03a-6:01p","6:01p-7:50a","","",19,47,1187,19.78333333,0.707666386,1225.296,"Yes",5.5,66.4464,"",4,NA,"NULL","","No","Yes","Tuscohatchie, Big","NULL","King",47.43261014,-121.4777957,4020,1225.296,59.5,24.078817,218,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",651,"L4604",0.218321567963936,0.220756017812251,0.23546429796233,1.181,19.56,2.94,20.86,3.14,0.283782753031702,0.283782753031702,"Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper",519.1,26.2392586396359,"rainbow"
"205","Tuscohatchie, Upper","UTL_RBT_02",16675,28,0.333,133.803,-13.709,26.24,6.179,"UTL_RBT_02",-14.4117408593458,-17.8219186925378,-2.17504270656038,0.933093610065319,-11.6704815488893,-24.4622618492748,-25.1179848546622,5.61881117281743,5.62563333333333,190,8,"RS","UTL-RBT-02",109.5,21.9,12.1,14.9,1433,"301",NA,"Set 2, 8 fish pulled, 7:50a; also mushy, waste, bolus in stomach, black",NA,NA,"8/8/2018","",NA,NA,NA,NA,NA,17,"UTL",1225.296,66.4464,2066170,0,7280815.969,0,2084.073393,241778.7,1.195636207,24.177871,9.415421,3.026581,38.94230803,12.51797977,30.3,"8/7/2018","13.65",14,0,14,1,"Whirling (1)","11:03a-6:01p","6:01p-7:50a","","",19,47,1187,19.78333333,0.707666386,1225.296,"Yes",5.5,66.4464,"",4,NA,"NULL","","No","Yes","Tuscohatchie, Big","NULL","King",47.43261014,-121.4777957,4020,1225.296,59.5,24.078817,218,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",651,"L4604",0.218321567963936,0.220756017812251,0.23546429796233,1.181,19.56,2.94,20.86,3.14,0.283782753031702,0.283782753031702,"Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper",519.1,26.2392586396359,"rainbow"
"206","Tuscohatchie, Upper","UTL_RBT_03",16692,45,0.342,134.29,-13.921,25.317,5.187,"UTL_RBT_03",-15.05040495252,-17.8276456604244,-2.18027598462987,0.933064170049314,-11.6656625979229,-24.6548489091794,-25.708656203852,4.62984207223744,4.63363333333333,191,8,"RS","UTL-RBT-03",133,21.2,15.4,27.5,2892,"630",150,"Set 2, 8 fish pulled, 7:50a; small gonad developing; stomach full ",NA,NA,"8/8/2018","",NA,NA,NA,NA,NA,17,"UTL",1225.296,66.4464,2066170,0,7280815.969,0,2084.073393,241778.7,1.195636207,24.177871,9.415421,3.026581,38.94230803,12.51797977,30.3,"8/7/2018","13.65",14,0,14,1,"Whirling (1)","11:03a-6:01p","6:01p-7:50a","","",19,47,1187,19.78333333,0.707666386,1225.296,"Yes",5.5,66.4464,"",4,NA,"NULL","","No","Yes","Tuscohatchie, Big","NULL","King",47.43261014,-121.4777957,4020,1225.296,59.5,24.078817,218,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",651,"L4604",0.218321567963936,0.220756017812251,0.23546429796233,1.181,19.56,2.94,20.86,3.14,0.283782753031702,0.283782753031702,"Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper",519.1,26.2392586396359,"rainbow"
"207","Tuscohatchie, Upper","UTL_RBT_04",16593,37,0.331,134.673,-14.421,24.906,5.419,"UTL_RBT_04",-14.3859093794391,-17.8243507039153,-3.05502327530228,0.988535197054066,-10.6800019645443,-24.935668041261,-24.9009797277501,4.98618302353879,4.98390952380952,192,8,"RS","UTL-RBT-04",141.8,30.2,16.8,33.6,2706,"597",71,"Set 2, 8 fish pulled, 7:50a; small gonad developing; mall amount in stomach and waste",NA,NA,"8/8/2018","",NA,NA,NA,NA,NA,17,"UTL",1225.296,66.4464,2066170,0,7280815.969,0,2084.073393,241778.7,1.195636207,24.177871,9.415421,3.026581,38.94230803,12.51797977,30.3,"8/7/2018","13.65",14,0,14,1,"Whirling (1)","11:03a-6:01p","6:01p-7:50a","","",19,47,1187,19.78333333,0.707666386,1225.296,"Yes",5.5,66.4464,"",4,NA,"NULL","","No","Yes","Tuscohatchie, Big","NULL","King",47.43261014,-121.4777957,4020,1225.296,59.5,24.078817,218,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",651,"L4604",0.218321567963936,0.220756017812251,0.23546429796233,1.181,19.56,2.94,20.86,3.14,0.283782753031702,0.283782753031702,"Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper",519.1,26.2392586396359,"rainbow"
"208","Tuscohatchie, Upper","UTL_RBT_05",16588,32,0.35,136.17,-15.585,27.352,6.093,"UTL_RBT_05",-15.5546513551906,-17.8409241334993,-3.0709490587582,0.988491850942132,-10.6643918807591,-26.0700373776922,-26.040037989611,5.6592497797172,5.65790952380952,193,8,"RS","UTL-RBT-05",166.9,30.5,19.1,47.1,3625,"380",69,"Set 2, 8 fish pulled, 7:50a; small gonad; waste only, stomach empty",NA,NA,"8/8/2018","",NA,NA,NA,NA,NA,17,"UTL",1225.296,66.4464,2066170,0,7280815.969,0,2084.073393,241778.7,1.195636207,24.177871,9.415421,3.026581,38.94230803,12.51797977,30.3,"8/7/2018","13.65",14,0,14,1,"Whirling (1)","11:03a-6:01p","6:01p-7:50a","","",19,47,1187,19.78333333,0.707666386,1225.296,"Yes",5.5,66.4464,"",4,NA,"NULL","","No","Yes","Tuscohatchie, Big","NULL","King",47.43261014,-121.4777957,4020,1225.296,59.5,24.078817,218,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",651,"L4604",0.218321567963936,0.220756017812251,0.23546429796233,1.181,19.56,2.94,20.86,3.14,0.283782753031702,0.283782753031702,"Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper",519.1,26.2392586396359,"rainbow"
"209","Tuscohatchie, Upper","UTL_RBT_06",16515,24,0.348,128.812,-13.9,28.668,5.098,"UTL_RBT_06",-13.9804153956287,-17.7866110467733,-2.69085005568241,0.967158926841552,-11.0975203478547,-24.5410294309522,-24.61880389869,4.64093264248705,4.6567619047619,194,8,"RS","UTL-RBT-06",163.5,33,18.7,45.5,4382,"1338",NA,"Set 2, 8 fish pulled, 7:50a; stomach full and waste",NA,NA,"8/8/2018","",NA,NA,NA,NA,NA,17,"UTL",1225.296,66.4464,2066170,0,7280815.969,0,2084.073393,241778.7,1.195636207,24.177871,9.415421,3.026581,38.94230803,12.51797977,30.3,"8/7/2018","13.65",14,0,14,1,"Whirling (1)","11:03a-6:01p","6:01p-7:50a","","",19,47,1187,19.78333333,0.707666386,1225.296,"Yes",5.5,66.4464,"",4,NA,"NULL","","No","Yes","Tuscohatchie, Big","NULL","King",47.43261014,-121.4777957,4020,1225.296,59.5,24.078817,218,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",651,"L4604",0.218321567963936,0.220756017812251,0.23546429796233,1.181,19.56,2.94,20.86,3.14,0.283782753031702,0.283782753031702,"Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper",519.1,26.2392586396359,"rainbow"
"210","Tuscohatchie, Upper","UTL_RBT_07",16453,14,0.341,132.387,-15.141,26.341,5.273,"UTL_RBT_07",-15.1381662772518,-17.4891000837007,-2.7437804651932,0.9901446952479,-10.9832603274641,-25.9750411582126,-25.9722353626657,4.84449288948449,4.85622619047619,195,8,"RS","UTL-RBT-07",163.1,36.5,19.1,50.2,5351,"1811",NA,"Set 2, 8 fish pulled, 7:50a; disintigrating body cavity; stomach full and lots of waste",NA,NA,"8/8/2018","",NA,NA,NA,NA,NA,17,"UTL",1225.296,66.4464,2066170,0,7280815.969,0,2084.073393,241778.7,1.195636207,24.177871,9.415421,3.026581,38.94230803,12.51797977,30.3,"8/7/2018","13.65",14,0,14,1,"Whirling (1)","11:03a-6:01p","6:01p-7:50a","","",19,47,1187,19.78333333,0.707666386,1225.296,"Yes",5.5,66.4464,"",4,NA,"NULL","","No","Yes","Tuscohatchie, Big","NULL","King",47.43261014,-121.4777957,4020,1225.296,59.5,24.078817,218,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",651,"L4604",0.218321567963936,0.220756017812251,0.23546429796233,1.181,19.56,2.94,20.86,3.14,0.283782753031702,0.283782753031702,"Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper",519.1,26.2392586396359,"rainbow"
"211","Tuscohatchie, Upper","UTL_RBT_08",16506,15,0.34,139.733,-16.822,25.483,5.823,"UTL_RBT_08",-16.872259622268,-17.9011116759139,-2.78230645811586,0.965684774006657,-11.0131690167771,-27.2579182851171,-27.3064532370886,5.36193381246866,5.38176190476191,196,8,"RS","UTL-RBT-08",158.5,33.1,18.8,46.2,3647,"892",NA,"Set 2, 8 fish pulled, 7:50a; stomach almost empty; mostly waste",NA,NA,"8/8/2018","",NA,NA,NA,NA,NA,17,"UTL",1225.296,66.4464,2066170,0,7280815.969,0,2084.073393,241778.7,1.195636207,24.177871,9.415421,3.026581,38.94230803,12.51797977,30.3,"8/7/2018","13.65",14,0,14,1,"Whirling (1)","11:03a-6:01p","6:01p-7:50a","","",19,47,1187,19.78333333,0.707666386,1225.296,"Yes",5.5,66.4464,"",4,NA,"NULL","","No","Yes","Tuscohatchie, Big","NULL","King",47.43261014,-121.4777957,4020,1225.296,59.5,24.078817,218,"Mt. Baker-Snoqualmie National Forest","Alpine Lakes Wilderness",651,"L4604",0.218321567963936,0.220756017812251,0.23546429796233,1.181,19.56,2.94,20.86,3.14,0.283782753031702,0.283782753031702,"Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper","Tuscohatchie, Upper",519.1,26.2392586396359,"rainbow"
